ID,Semente,Germinação (%),Vigor (%),Pureza (%),Viabilidade (%),Umidade (%),Qualidade Geral (%)
18300,Soja,89,93,95,75,10,81.7
18301,Soja,92,68,94,96,10,79.80000000000001
18302,Soja,86,95,76,97,14,79.7
18303,Soja,66,75,97,62,12,68.20000000000002
18304,Soja,100,73,96,84,15,83.70000000000002
18305,Soja,72,74,86,63,14,68.5
18306,Soja,77,86,73,76,14,71.60000000000001
18307,Soja,84,92,98,87,10,81.3
18308,Soja,66,84,96,72,13,70.9
18309,Soja,90,66,72,85,14,73.5
18310,Soja,62,85,83,68,13,66.5
18311,Soja,87,66,85,100,13,76.3
18312,Soja,66,91,100,64,12,72.2
18313,Soja,82,83,97,94,10,79.20000000000002
18314,Soja,68,67,93,100,12,70.4
18315,Soja,90,91,98,65,15,81.80000000000001
18316,Soja,69,93,70,61,14,67.7
18317,Soja,91,69,78,68,12,73.80000000000001
18318,Soja,61,67,89,92,12,66.00000000000001
18319,Soja,65,96,70,98,13,70.3
18320,Soja,97,64,100,87,15,81.80000000000001
18321,Soja,82,63,77,100,14,72.20000000000002
18322,Soja,91,93,71,64,11,76.7
18323,Soja,97,87,89,75,12,82.7
18324,Soja,94,84,94,62,10,80.4
18325,Soja,94,94,96,70,15,84.10000000000001
18326,Soja,63,81,70,79,14,64.7
18327,Soja,95,73,72,68,11,74.89999999999999
18328,Soja,79,88,98,93,15,79.60000000000001
18329,Soja,61,86,83,81,12,67.5
18330,Soja,67,63,90,86,14,67.4
18331,Soja,93,85,83,60,15,78.30000000000001
18332,Soja,75,89,91,69,14,74.30000000000001
18333,Soja,100,98,76,89,11,84.8
18334,Soja,76,91,83,99,12,76.30000000000001
18335,Soja,99,62,84,92,13,79.3
18336,Soja,93,85,73,64,10,76.20000000000002
18337,Soja,68,60,87,99,10,67.50000000000001
18338,Soja,91,98,86,100,14,84.60000000000001
18339,Soja,80,88,91,88,14,78.0
18340,Soja,100,99,96,90,11,89.1
18341,Soja,68,71,90,60,12,66.60000000000001
18342,Soja,81,71,92,91,10,75.1
18343,Soja,69,96,82,89,15,73.60000000000001
18344,Soja,69,93,88,71,12,72.10000000000001
18345,Soja,78,97,79,83,11,75.8
18346,Soja,80,94,91,89,11,79.0
18347,Soja,93,84,70,98,11,78.89999999999999
18348,Soja,98,89,99,94,10,87.2
18349,Soja,68,86,91,97,11,73.4
18350,Soja,67,84,86,70,13,69.1
18351,Soja,73,64,85,87,13,69.0
18352,Soja,75,88,80,90,15,74.1
18353,Soja,60,71,87,90,12,65.80000000000001
18354,Soja,67,74,78,86,12,67.0
18355,Soja,76,78,94,98,12,75.8
18356,Soja,82,71,98,84,11,76.10000000000001
18357,Soja,100,89,79,77,11,82.39999999999999
18358,Soja,87,74,92,61,12,75.30000000000001
18359,Soja,67,62,98,85,12,68.50000000000001
18360,Soja,100,83,92,63,10,82.3
18361,Soja,66,95,93,89,14,74.30000000000001
18362,Soja,81,99,85,97,14,80.30000000000001
18363,Soja,66,78,96,69,10,69.10000000000001
18364,Soja,85,82,86,75,15,76.60000000000001
18365,Soja,77,81,70,93,13,71.6
18366,Soja,82,68,90,87,13,74.4
18367,Soja,96,79,96,79,10,82.30000000000001
18368,Soja,68,82,96,75,12,71.50000000000001
18369,Soja,72,94,91,82,14,75.4
18370,Soja,64,61,98,71,12,65.7
18371,Soja,100,94,76,68,14,82.2
18372,Soja,88,74,89,75,10,76.3
18373,Soja,76,78,75,96,15,72.1
18374,Soja,61,96,81,97,12,70.70000000000002
18375,Soja,95,65,79,62,13,74.3
18376,Soja,89,74,90,61,12,75.7
18377,Soja,72,66,90,78,15,69.3
18378,Soja,68,96,88,69,11,72.0
18379,Soja,75,82,75,68,13,69.5
18380,Soja,91,70,81,97,14,77.7
18381,Soja,76,75,92,93,10,74.10000000000001
18382,Soja,94,70,81,94,11,78.3
18383,Soja,63,64,87,65,10,62.900000000000006
18384,Soja,78,91,91,97,10,78.30000000000001
18385,Soja,76,64,80,78,15,68.5
18386,Soja,71,100,86,97,11,76.4
18387,Soja,81,91,70,87,11,74.39999999999999
18388,Soja,78,81,71,62,13,69.10000000000001
18389,Soja,81,75,75,61,13,69.8
18390,Soja,95,93,70,75,13,79.39999999999999
18391,Soja,87,99,82,88,14,81.20000000000002
18392,Soja,98,67,82,60,14,76.4
18393,Soja,96,78,95,90,12,83.2
18394,Soja,61,93,80,71,10,67.1
18395,Soja,96,67,95,96,11,81.5
18396,Soja,87,65,80,71,15,72.4
18397,Soja,83,75,70,98,14,73.4
18398,Soja,96,67,74,94,12,77.20000000000002
18399,Soja,84,96,70,76,14,75.80000000000001
18400,Soja,64,91,71,84,14,67.80000000000001
18401,Soja,82,91,94,99,11,80.8
18402,Soja,72,92,72,80,13,70.89999999999999
18403,Soja,95,74,72,93,14,77.9
18404,Soja,91,93,71,88,10,79.0
18405,Soja,96,72,88,65,10,77.9
18406,Soja,78,61,91,63,13,69.2
18407,Soja,87,75,97,97,14,80.30000000000001
18408,Soja,86,83,83,75,15,76.6
18409,Soja,98,71,73,70,12,76.2
18410,Soja,81,100,70,100,12,77.60000000000001
18411,Soja,69,83,87,75,12,70.30000000000001
18412,Soja,67,63,99,96,13,70.10000000000001
18413,Soja,63,74,86,76,13,66.1
18414,Soja,62,78,85,76,10,66.0
18415,Soja,75,70,72,92,10,68.6
18416,Soja,76,61,73,71,15,65.8
18417,Soja,61,92,82,99,15,70.60000000000001
18418,Soja,93,96,96,91,15,86.2
18419,Soja,92,83,100,90,13,83.7
18420,Soja,98,62,84,77,12,77.30000000000001
18421,Soja,93,82,77,88,12,79.00000000000001
18422,Soja,96,78,93,70,10,80.60000000000001
18423,Soja,97,74,76,84,11,78.30000000000001
18424,Soja,82,60,98,81,13,73.8
18425,Soja,65,62,71,83,12,62.10000000000001
18426,Soja,82,75,90,88,14,76.00000000000001
18427,Soja,91,93,93,77,11,82.39999999999999
18428,Soja,96,83,83,67,10,79.30000000000001
18429,Soja,60,65,79,100,10,63.8
18430,Soja,94,78,71,94,15,78.30000000000001
18431,Soja,68,69,91,100,14,70.60000000000001
18432,Soja,67,60,91,69,12,65.1
18433,Soja,69,89,91,72,11,71.9
18434,Soja,76,96,71,66,15,71.9
18435,Soja,84,88,86,93,15,79.2
18436,Soja,92,76,73,69,12,74.70000000000002
18437,Soja,73,100,93,88,13,77.9
18438,Soja,95,71,85,98,12,80.2
18439,Soja,97,76,91,73,15,81.0
18440,Soja,80,94,82,90,10,77.2
18441,Soja,99,62,89,98,11,80.69999999999999
18442,Soja,79,67,72,62,12,66.8
18443,Soja,78,75,82,85,14,72.50000000000001
18444,Soja,68,87,79,62,14,68.00000000000001
18445,Soja,69,77,75,86,11,67.69999999999999
18446,Soja,67,88,95,81,14,72.9
18447,Soja,66,64,100,74,12,67.80000000000001
18448,Soja,66,77,71,79,13,65.2
18449,Soja,100,76,93,97,14,84.90000000000002
18450,Soja,61,67,100,100,12,69.00000000000001
18451,Soja,95,99,79,91,12,83.89999999999999
18452,Soja,60,76,90,79,14,66.50000000000001
18453,Soja,74,88,89,67,10,72.7
18454,Soja,91,91,97,70,10,82.0
18455,Soja,92,90,79,79,13,79.80000000000001
18456,Soja,63,61,92,84,12,65.40000000000002
18457,Soja,69,98,72,88,13,71.7
18458,Soja,74,61,76,62,10,64.20000000000002
18459,Soja,80,66,86,88,15,72.7
18460,Soja,93,71,71,74,15,74.50000000000001
18461,Soja,84,97,78,94,10,79.0
18462,Soja,73,92,80,75,12,72.30000000000001
18463,Soja,88,74,76,62,11,72.5
18464,Soja,99,69,77,87,14,78.90000000000002
18465,Soja,83,97,87,76,10,78.60000000000001
18466,Soja,82,84,84,96,15,77.5
18467,Soja,81,91,83,81,15,76.79999999999998
18468,Soja,98,64,90,67,12,77.9
18469,Soja,83,100,75,90,11,78.3
18470,Soja,78,90,89,61,14,74.5
18471,Soja,88,74,94,80,11,77.89999999999999
18472,Soja,80,94,71,75,15,74.0
18473,Soja,85,85,85,77,13,77.0
18474,Soja,81,81,97,71,10,76.1
18475,Soja,93,94,96,79,11,84.2
18476,Soja,71,83,72,91,15,70.0
18477,Soja,91,73,75,72,12,74.4
18478,Soja,75,70,83,93,15,71.4
18479,Soja,68,73,73,88,15,66.7
18480,Soja,76,82,97,91,11,76.39999999999999
18481,Soja,93,91,98,80,15,84.5
18482,Soja,96,88,76,75,11,79.8
18483,Soja,76,64,77,97,10,69.3
18484,Soja,74,75,93,84,14,73.00000000000001
18485,Soja,66,84,74,71,11,66.19999999999999
18486,Soja,72,65,90,86,10,69.39999999999999
18487,Soja,87,61,88,79,14,73.90000000000002
18488,Soja,90,73,78,77,11,75.0
18489,Soja,91,97,95,94,10,85.2
18490,Soja,83,89,79,82,12,76.2
18491,Soja,70,90,82,79,11,71.4
18492,Soja,77,84,76,72,13,71.3
18493,Soja,99,86,95,84,13,85.5
18494,Soja,68,66,100,68,10,68.2
18495,Soja,94,92,91,97,15,85.4
18496,Soja,87,72,100,61,14,76.7
18497,Soja,88,65,78,65,10,71.30000000000001
18498,Soja,92,74,78,85,13,77.00000000000001
18499,Soja,87,93,85,60,10,77.4
18500,Soja,73,79,75,100,10,71.0
18501,Soja,88,93,100,73,13,82.4
18502,Soja,93,61,98,90,11,79.1
18503,Soja,77,87,93,89,11,76.80000000000001
18504,Soja,97,86,70,83,14,79.7
18505,Soja,86,86,84,99,14,79.7
18506,Soja,61,90,98,66,11,69.7
18507,Soja,88,61,96,70,10,74.60000000000001
18508,Soja,94,86,99,78,14,83.8
18509,Soja,87,99,77,69,11,78.00000000000001
18510,Soja,69,92,80,63,11,69.39999999999999
18511,Soja,61,89,74,87,11,66.8
18512,Soja,97,96,75,83,12,82.5
18513,Soja,74,64,99,99,10,73.10000000000001
18514,Soja,60,61,85,91,12,63.50000000000001
18515,Soja,96,95,90,91,10,85.5
18516,Soja,95,80,86,98,13,82.3
18517,Soja,91,97,78,75,10,79.9
18518,Soja,64,62,89,98,14,67.0
18519,Soja,73,85,87,69,14,71.90000000000002
18520,Soja,62,67,82,63,12,62.10000000000001
18521,Soja,90,89,70,68,11,75.69999999999999
18522,Soja,93,88,92,72,13,81.7
18523,Soja,78,80,99,95,10,77.5
18524,Soja,94,77,71,96,14,78.20000000000002
18525,Soja,91,67,95,67,15,77.0
18526,Soja,77,97,88,100,10,78.80000000000001
18527,Soja,81,82,76,95,11,74.6
18528,Soja,76,60,99,79,11,71.2
18529,Soja,82,97,94,93,14,81.7
18530,Soja,95,70,81,73,13,76.8
18531,Soja,68,79,99,82,12,72.2
18532,Soja,60,100,76,61,15,66.8
18533,Soja,86,88,86,61,10,76.3
18534,Soja,81,62,78,88,12,70.4
18535,Soja,75,80,94,81,12,74.1
18536,Soja,65,88,88,89,11,71.2
18537,Soja,68,66,99,95,14,71.10000000000001
18538,Soja,72,83,75,74,12,69.00000000000001
18539,Soja,70,68,87,73,14,67.7
18540,Soja,100,82,93,97,15,86.2
18541,Soja,100,65,97,67,14,80.50000000000001
18542,Soja,67,89,86,66,10,69.39999999999999
18543,Soja,81,61,82,84,12,70.60000000000001
18544,Soja,61,62,83,74,15,62.300000000000004
18545,Soja,65,83,95,61,14,69.10000000000001
18546,Soja,77,84,81,65,15,71.8
18547,Soja,95,80,98,79,13,82.8
18548,Soja,65,74,100,64,12,68.4
18549,Soja,88,94,92,82,10,81.60000000000001
18550,Soja,64,80,94,96,12,71.2
18551,Soja,77,69,84,79,13,70.60000000000001
18552,Soja,86,70,84,71,14,73.7
18553,Soja,99,75,96,87,15,84.00000000000001
18554,Soja,98,95,89,62,10,83.2
18555,Soja,63,72,100,80,10,68.6
18556,Soja,79,96,74,68,13,73.7
18557,Soja,99,79,93,88,12,84.0
18558,Soja,94,72,75,80,14,76.4
18559,Soja,81,100,100,88,15,82.7
18560,Soja,72,81,89,85,13,72.6
18561,Soja,75,70,70,87,14,68.10000000000001
18562,Soja,91,81,87,89,15,80.4
18563,Soja,87,65,77,70,13,71.5
18564,Soja,63,79,77,65,14,64.3
18565,Soja,74,64,78,96,11,68.7
18566,Soja,78,97,91,62,13,76.30000000000001
18567,Soja,71,61,97,68,11,67.89999999999999
18568,Soja,78,66,86,61,13,69.0
18569,Soja,82,60,87,96,14,73.20000000000002
18570,Soja,67,61,83,63,15,63.400000000000006
18571,Soja,61,70,88,62,11,63.30000000000001
18572,Soja,68,62,97,61,14,66.5
18573,Soja,96,78,82,69,11,78.4
18574,Soja,86,100,75,97,15,80.60000000000001
18575,Soja,97,89,95,88,14,85.80000000000001
18576,Soja,85,72,89,74,13,74.9
18577,Soja,78,84,86,97,15,76.4
18578,Soja,61,61,98,76,13,65.10000000000001
18579,Soja,68,95,77,63,10,68.9
18580,Soja,79,83,93,72,11,75.10000000000001
18581,Soja,64,89,92,62,10,69.00000000000001
18582,Soja,92,70,98,86,13,80.3
18583,Soja,85,67,92,75,13,74.6
18584,Soja,84,99,93,68,13,80.1
18585,Soja,71,83,99,60,11,71.89999999999999
18586,Soja,62,83,89,60,12,66.4
18587,Soja,88,74,70,88,12,74.0
18588,Soja,99,69,98,65,15,81.0
18589,Soja,98,89,71,86,11,80.89999999999999
18590,Soja,84,60,86,95,13,73.6
18591,Soja,93,83,80,99,15,81.20000000000002
18592,Soja,60,94,89,74,14,69.4
18593,Soja,89,65,83,91,10,75.3
18594,Soja,92,90,78,73,13,79.0
18595,Soja,99,73,94,86,10,82.6
18596,Soja,90,69,82,91,13,76.6
18597,Soja,91,93,84,62,11,79.1
18598,Soja,64,69,82,90,13,66.10000000000001
18599,Soja,88,97,71,64,13,76.50000000000001
18600,Soja,82,85,90,89,15,78.20000000000002
18601,Soja,82,98,97,86,14,81.80000000000001
18602,Soja,99,85,72,87,15,81.2
18603,Soja,73,60,80,87,15,67.4
18604,Soja,92,84,88,66,11,78.9
18605,Soja,95,94,98,68,13,84.5
18606,Soja,83,97,75,99,12,78.70000000000002
18607,Soja,72,81,81,76,13,70.1
18608,Soja,81,98,90,79,15,79.4
18609,Soja,60,89,89,62,12,67.0
18610,Soja,93,70,92,86,10,79.2
18611,Soja,97,66,75,99,13,78.2
18612,Soja,69,76,93,90,15,71.9
18613,Soja,99,95,80,61,15,82.19999999999999
18614,Soja,60,93,98,100,13,73.5
18615,Soja,62,99,73,76,15,68.3
18616,Soja,75,90,90,84,14,75.80000000000001
18617,Soja,71,70,81,67,14,66.70000000000002
18618,Soja,98,62,85,76,13,77.49999999999999
18619,Soja,98,85,95,87,11,85.0
18620,Soja,95,60,98,68,10,77.39999999999999
18621,Soja,85,91,95,64,11,78.7
18622,Soja,97,65,81,92,15,78.7
18623,Soja,79,64,95,62,14,71.00000000000001
18624,Soja,60,96,87,79,11,69.60000000000001
18625,Soja,62,92,75,80,15,67.7
18626,Soja,73,61,86,66,15,66.7
18627,Soja,98,66,100,95,11,83.0
18628,Soja,70,74,86,100,11,71.1
18629,Soja,66,68,88,70,11,65.69999999999999
18630,Soja,93,69,79,76,11,75.49999999999999
18631,Soja,67,97,100,68,11,74.1
18632,Soja,98,68,89,60,11,77.7
18633,Soja,61,97,80,95,14,70.70000000000002
18634,Soja,88,63,92,73,15,75.0
18635,Soja,62,100,72,81,10,68.3
18636,Soja,76,76,98,72,14,73.80000000000001
18637,Soja,91,90,88,100,11,83.1
18638,Soja,97,62,97,81,11,79.8
18639,Soja,62,66,86,80,13,64.5
18640,Soja,81,85,72,79,11,72.8
18641,Soja,60,70,94,75,15,65.8
18642,Soja,97,60,85,96,10,78.4
18643,Soja,70,87,72,74,13,68.5
18644,Soja,74,83,98,71,15,74.4
18645,Soja,93,65,85,98,12,78.2
18646,Soja,67,62,75,73,12,62.7
18647,Soja,74,94,80,66,14,72.4
18648,Soja,94,75,71,90,14,77.2
18649,Soja,80,93,70,76,13,73.49999999999999
18650,Soja,67,68,87,68,11,65.7
18651,Soja,81,82,86,99,11,77.0
18652,Soja,91,66,98,63,14,76.9
18653,Soja,90,86,94,74,10,80.4
18654,Soja,75,83,71,97,10,71.5
18655,Soja,68,73,100,97,13,72.8
18656,Soja,78,92,75,98,11,75.5
18657,Soja,79,75,90,94,14,75.4
18658,Soja,84,62,78,74,15,70.5
18659,Soja,67,87,72,64,14,66.4
18660,Soja,85,80,93,94,15,79.5
18661,Soja,82,91,70,90,14,75.4
18662,Soja,80,99,81,61,13,75.39999999999999
18663,Soja,79,60,96,94,11,73.3
18664,Soja,100,95,87,66,13,84.3
18665,Soja,94,84,93,99,13,84.2
18666,Soja,65,74,82,70,11,65.3
18667,Soja,75,68,82,77,15,69.2
18668,Soja,60,96,99,70,13,71.3
18669,Soja,86,93,89,82,13,80.3
18670,Soja,85,60,100,86,10,75.6
18671,Soja,68,78,76,80,13,67.3
18672,Soja,89,94,93,92,14,83.60000000000001
18673,Soja,73,83,98,88,13,75.5
18674,Soja,77,81,95,73,14,74.7
18675,Soja,91,65,88,96,11,77.69999999999999
18676,Soja,74,97,91,98,15,78.5
18677,Soja,69,66,96,93,14,70.70000000000002
18678,Soja,71,64,73,89,12,65.9
18679,Soja,71,80,72,97,15,70.0
18680,Soja,68,82,91,88,13,71.9
18681,Soja,76,81,72,90,14,71.4
18682,Soja,86,77,99,80,12,78.8
18683,Soja,88,69,82,71,12,73.7
18684,Soja,77,84,95,97,15,77.8
18685,Soja,69,78,89,79,12,70.10000000000001
18686,Soja,86,82,75,92,15,76.5
18687,Soja,72,75,78,83,12,68.9
18688,Soja,88,93,96,83,14,82.7
18689,Soja,62,68,79,67,13,62.2
18690,Soja,64,94,92,60,12,70.00000000000001
18691,Soja,96,93,89,96,14,85.80000000000001
18692,Soja,64,76,78,66,10,64.0
18693,Soja,62,99,86,75,15,70.8
18694,Soja,67,66,73,69,12,62.7
18695,Soja,70,86,92,76,14,72.60000000000001
18696,Soja,72,74,80,63,10,66.9
18697,Soja,72,93,87,92,10,75.00000000000001
18698,Soja,72,75,80,72,11,68.1
18699,Soja,69,96,85,71,10,71.9
18700,Soja,92,97,82,97,13,83.60000000000001
18701,Soja,97,84,90,80,15,83.10000000000001
18702,Soja,79,78,95,62,12,73.60000000000001
18703,Soja,98,70,78,70,12,77.00000000000001
18704,Soja,79,90,80,70,10,73.6
18705,Soja,87,95,98,76,12,82.2
18706,Soja,71,92,71,82,13,70.5
18707,Soja,85,84,79,82,15,76.3
18708,Soja,79,95,74,76,12,74.2
18709,Soja,75,62,88,93,11,70.39999999999999
18710,Soja,62,80,83,61,15,65.0
18711,Soja,95,76,72,96,10,78.20000000000002
18712,Soja,64,68,73,87,13,63.800000000000004
18713,Soja,90,71,74,73,10,73.3
18714,Soja,86,84,100,71,11,79.39999999999999
18715,Soja,82,70,97,95,15,77.2
18716,Soja,84,70,96,61,13,74.2
18717,Soja,74,66,77,63,13,65.8
18718,Soja,81,93,95,69,11,78.0
18719,Soja,86,80,76,100,13,76.89999999999999
18720,Soja,94,81,73,81,14,77.9
18721,Soja,89,90,70,87,12,77.5
18722,Soja,93,80,95,82,10,81.4
18723,Soja,91,99,89,78,10,82.8
18724,Soja,64,67,79,62,10,62.0
18725,Soja,93,78,86,86,11,79.69999999999999
18726,Soja,85,81,79,75,10,74.5
18727,Soja,100,89,79,92,14,84.2
18728,Soja,95,99,93,73,12,84.9
18729,Soja,99,99,71,92,13,84.10000000000001
18730,Soja,67,99,87,95,12,74.7
18731,Soja,88,86,84,73,11,77.6
18732,Soja,83,74,90,89,14,76.30000000000001
18733,Soja,63,69,73,98,11,64.5
18734,Soja,71,63,88,77,10,67.3
18735,Soja,92,61,86,88,15,76.5
18736,Soja,67,77,87,90,14,70.00000000000001
18737,Soja,71,99,84,70,12,73.2
18738,Soja,78,82,82,65,11,71.60000000000001
18739,Soja,100,87,82,82,11,83.10000000000001
18740,Soja,81,70,78,81,10,71.1
18741,Soja,65,60,77,72,15,62.1
18742,Soja,95,76,84,67,10,77.7
18743,Soja,90,81,95,93,10,81.5
18744,Soja,91,80,71,90,12,76.8
18745,Soja,69,85,98,62,13,71.7
18746,Soja,75,80,95,65,10,72.5
18747,Soja,67,77,91,78,15,69.7
18748,Soja,77,75,94,83,12,74.1
18749,Soja,77,74,71,61,14,67.30000000000001
18750,Soja,81,69,77,95,11,72.19999999999999
18751,Soja,82,97,81,68,15,76.7
18752,Soja,64,77,95,74,13,68.7
18753,Soja,96,76,72,74,15,76.90000000000002
18754,Soja,71,94,73,90,15,72.30000000000001
18755,Soja,85,96,97,75,10,81.10000000000001
18756,Soja,75,67,77,81,15,68.39999999999999
18757,Soja,100,100,91,75,12,86.9
18758,Soja,66,83,97,76,10,71.0
18759,Soja,60,91,90,75,15,69.2
18760,Soja,92,86,97,94,14,84.20000000000002
18761,Soja,81,89,92,92,13,79.10000000000001
18762,Soja,64,92,76,85,12,68.9
18763,Soja,95,68,88,61,14,76.7
18764,Soja,60,89,92,83,11,69.6
18765,Soja,100,69,79,80,15,79.1
18766,Soja,80,69,73,69,12,68.5
18767,Soja,66,90,98,100,14,75.4
18768,Soja,98,88,72,94,12,81.80000000000001
18769,Soja,66,73,83,88,14,67.80000000000001
18770,Soja,92,87,81,98,11,81.3
18771,Soja,84,83,83,83,13,76.4
18772,Soja,74,92,77,63,12,70.9
18773,Soja,60,67,79,69,10,61.1
18774,Soja,64,80,72,87,12,65.9
18775,Soja,61,66,94,66,14,64.4
18776,Soja,65,63,97,95,14,68.9
18777,Soja,75,99,81,69,13,74.2
18778,Soja,91,87,76,78,13,78.1
18779,Soja,72,64,92,62,13,67.5
18780,Soja,77,87,98,64,11,75.30000000000001
18781,Soja,99,84,85,72,10,81.60000000000001
18782,Soja,98,81,93,98,12,85.0
18783,Soja,82,87,99,82,15,79.7
18784,Soja,90,98,88,92,10,83.4
18785,Soja,94,64,83,77,15,76.2
18786,Soja,87,61,70,99,11,72.0
18787,Soja,81,80,77,80,15,73.3
18788,Soja,80,69,100,71,11,73.99999999999999
18789,Soja,74,89,99,71,15,75.8
18790,Soja,63,62,70,80,12,60.800000000000004
18791,Soja,69,67,95,74,11,68.5
18792,Soja,85,69,75,80,15,72.3
18793,Soja,85,87,80,60,11,74.5
18794,Soja,94,79,91,65,14,79.50000000000001
18795,Soja,63,86,100,71,13,70.8
18796,Soja,74,68,98,97,13,73.8
18797,Soja,95,81,98,87,14,83.90000000000002
18798,Soja,66,81,100,66,15,70.7
18799,Soja,93,94,77,92,13,81.9
18800,Soja,85,78,94,60,10,75.4
18801,Soja,84,71,92,65,12,73.9
18802,Soja,61,86,70,100,10,66.6
18803,Soja,93,79,90,84,10,80.4
18804,Soja,69,96,100,78,14,76.00000000000001
18805,Soja,89,77,97,98,11,81.3
18806,Soja,94,67,83,93,15,78.39999999999999
18807,Soja,69,79,100,65,10,70.9
18808,Soja,84,82,72,68,15,72.7
18809,Soja,62,83,85,73,14,67.10000000000001
18810,Soja,95,75,70,74,12,75.60000000000001
18811,Soja,61,73,95,93,10,68.3
18812,Soja,70,83,80,65,13,68.39999999999999
18813,Soja,68,93,89,72,13,72.10000000000001
18814,Soja,81,82,73,86,11,73.1
18815,Soja,96,99,94,92,15,87.7
18816,Soja,94,73,87,98,11,80.5
18817,Soja,100,92,98,85,14,87.9
18818,Soja,76,85,96,60,12,73.80000000000001
18819,Soja,64,94,85,95,12,72.10000000000001
18820,Soja,79,71,90,94,11,74.3
18821,Soja,86,95,98,71,14,81.5
18822,Soja,82,85,95,98,12,79.80000000000001
18823,Soja,81,78,88,89,10,75.5
18824,Soja,92,97,84,81,10,82.1
18825,Soja,77,97,85,68,11,75.1
18826,Soja,69,89,71,99,14,70.90000000000002
18827,Soja,60,79,79,93,14,66.3
18828,Soja,73,91,85,90,11,74.5
18829,Soja,86,87,83,83,13,78.0
18830,Soja,71,90,93,97,13,76.0
18831,Soja,99,61,73,68,12,74.4
18832,Soja,79,69,94,92,10,74.4
18833,Soja,65,91,97,86,13,73.5
18834,Soja,72,95,72,76,15,71.3
18835,Soja,99,71,73,92,15,79.10000000000001
18836,Soja,96,97,73,83,11,81.8
18837,Soja,61,85,77,92,12,67.2
18838,Soja,90,94,74,76,15,78.69999999999999
18839,Soja,67,74,94,82,14,70.00000000000001
18840,Soja,89,91,97,78,10,82.0
18841,Soja,65,77,100,83,14,71.10000000000001
18842,Soja,86,91,88,79,14,79.5
18843,Soja,87,87,71,87,14,76.50000000000001
18844,Soja,99,61,85,75,10,77.30000000000001
18845,Soja,75,93,95,92,12,78.0
18846,Soja,90,73,100,96,12,81.39999999999999
18847,Soja,98,96,80,98,11,85.3
18848,Soja,83,91,94,82,14,79.80000000000001
18849,Soja,78,61,90,85,15,71.4
18850,Soja,75,68,98,75,12,71.9
18851,Soja,87,96,99,84,11,83.30000000000001
18852,Soja,96,97,71,75,11,80.60000000000001
18853,Soja,94,67,74,78,15,75.1
18854,Soja,64,99,87,60,11,69.9
18855,Soja,99,64,76,83,14,77.30000000000001
18856,Soja,70,92,89,73,13,72.8
18857,Soja,91,63,76,78,14,73.4
18858,Soja,92,72,89,100,10,80.0
18859,Soja,83,94,90,100,15,81.5
18860,Soja,65,78,89,62,11,66.7
18861,Soja,89,81,97,65,15,79.2
18862,Soja,83,94,80,62,10,75.2
18863,Soja,72,67,81,70,10,66.4
18864,Soja,64,93,94,77,13,72.0
18865,Soja,89,79,97,94,13,81.50000000000001
18866,Soja,60,89,96,70,11,69.1
18867,Soja,88,74,97,69,12,77.50000000000001
18868,Soja,98,96,97,61,14,85.30000000000001
18869,Soja,83,68,98,100,12,77.60000000000001
18870,Soja,90,100,76,71,12,79.5
18871,Soja,97,96,80,91,11,84.19999999999999
18872,Soja,74,65,87,62,11,67.3
18873,Soja,100,96,90,87,11,87.0
18874,Soja,77,62,81,80,13,68.7
18875,Soja,73,75,100,64,11,71.7
18876,Soja,84,72,74,66,13,70.69999999999999
18877,Soja,63,69,92,100,14,68.80000000000001
18878,Soja,71,82,76,78,12,69.00000000000001
18879,Soja,76,98,86,68,14,75.4
18880,Soja,78,85,86,67,15,73.60000000000001
18881,Soja,89,64,74,73,15,72.0
18882,Soja,100,80,78,92,14,82.2
18883,Soja,70,67,99,83,10,70.5
18884,Soja,92,70,98,74,11,78.9
18885,Soja,74,99,96,96,14,79.60000000000002
18886,Soja,100,93,76,95,15,84.8
18887,Soja,100,99,77,66,10,82.8
18888,Soja,100,72,84,77,13,80.2
18889,Soja,84,89,78,64,14,74.80000000000001
18890,Soja,80,90,83,70,14,75.0
18891,Soja,70,72,96,77,10,70.3
18892,Soja,88,87,80,70,12,76.80000000000001
18893,Soja,88,95,84,84,15,80.9
18894,Soja,70,94,73,86,10,71.0
18895,Soja,81,77,99,66,13,75.49999999999999
18896,Soja,63,97,77,87,14,70.10000000000001
18897,Soja,100,65,87,68,11,78.3
18898,Soja,64,60,79,86,10,63.00000000000001
